Date,Open,High,Low,Close,Adj Close,Volume,Day
2014-01-21,6.433,6.433,6.433,6.433,2.874837,0,82
2014-01-22,6.475,6.475,6.475,6.475,2.893605,0,83
2014-01-23,6.424,6.424,6.424,6.424,2.870815,0,84
2014-01-24,6.284,6.284,6.284,6.284,2.80825,0,85
2014-01-27,6.262,6.262,6.262,6.262,2.798419,0,86
2014-01-28,6.281,6.281,6.281,6.281,2.806909,0,87
2014-01-29,6.289,6.289,6.289,6.289,2.810484,0,88
2014-01-30,6.376,6.376,6.376,6.376,2.849365,0,89
2014-01-31,6.35,6.35,6.35,6.35,2.837745,0,90
2014-02-03,6.187,6.187,6.187,6.187,2.764902,0,91
2014-02-04,6.224,6.224,6.224,6.224,2.781437,0,92
2014-02-05,6.206,6.206,6.206,6.206,2.773393,0,93
2014-02-06,6.314,6.314,6.314,6.314,2.821657,0,94
2014-02-07,6.443,6.443,6.443,6.443,2.879305,0,95
2014-02-10,6.488,6.488,6.488,6.488,2.899416,0,96
2014-02-11,6.555,6.555,6.555,6.555,2.929357,0,97
2014-02-12,6.627,6.627,6.627,6.627,2.961533,0,98
2014-02-13,6.682,6.682,6.682,6.682,2.986112,0,99
2014-02-14,6.72,6.72,6.72,6.72,3.003094,0,100
2014-02-18,6.746,6.746,6.746,6.746,3.014713,0,101
2014-02-19,6.744,6.744,6.744,6.744,3.01382,0,102
2014-02-20,6.794,6.794,6.794,6.794,3.036164,0,103
2014-02-21,6.755,6.755,6.755,6.755,3.018734,0,104
2014-02-24,6.807,6.807,6.807,6.807,3.041973,0,105
2014-02-25,6.787,6.787,6.787,6.787,3.033035,0,106
2014-02-26,6.851,6.851,6.851,6.851,3.061637,0,107
2014-02-27,6.847,6.847,6.847,6.847,3.059849,0,108
2014-02-28,6.832,6.832,6.832,6.832,3.053146,0,109
2014-03-03,6.801,6.801,6.801,6.801,3.039292,0,110
2014-03-04,6.924,6.924,6.924,6.924,3.09426,0,111
2014-03-05,6.934,6.934,6.934,6.934,3.098729,0,112
2014-03-06,6.966,6.966,6.966,6.966,3.113029,0,113
2014-03-07,6.965,6.965,6.965,6.965,3.112581,0,114
2014-03-10,6.945,6.945,6.945,6.945,3.103644,0,115
2014-03-11,6.898,6.898,6.898,6.898,3.082641,0,116
2014-03-12,6.929,6.929,6.929,6.929,3.096494,0,117
2014-03-13,6.83,6.83,6.83,6.83,3.052252,0,118
2014-03-14,6.831,6.831,6.831,6.831,3.052699,0,119
2014-03-17,6.898,6.898,6.898,6.898,3.082641,0,120
2014-03-18,6.994,6.994,6.994,6.994,3.125542,0,121
2014-03-19,6.996,6.996,6.996,6.996,3.126436,0,122
2014-03-20,7.095,7.095,7.095,7.095,3.170677,0,123
2014-03-21,7.041,7.041,7.041,7.041,3.146545,0,124
2014-03-24,7.02,7.02,7.02,7.02,3.137161,0,125
2014-03-25,7.052,7.052,7.052,7.052,3.151461,0,126
2014-03-26,6.969,6.969,6.969,6.969,3.114369,0,127
2014-03-27,6.93,6.93,6.93,6.93,3.096941,0,128
2014-03-28,6.968,6.968,6.968,6.968,3.113922,0,129
2014-03-31,7.067,7.067,7.067,7.067,3.158165,0,130
2014-04-01,7.153,7.153,7.153,7.153,3.196597,0,131
2014-04-02,7.163,7.163,7.163,7.163,3.201066,0,132
2014-04-03,7.18,7.18,7.18,7.18,3.208663,0,133
2014-04-04,7.013,7.013,7.013,7.013,3.134032,0,134
2014-04-07,6.984,6.984,6.984,6.984,3.121073,0,135
2014-04-08,7.073,7.073,7.073,7.073,3.160846,0,136
2014-04-09,7.14,7.14,7.14,7.14,3.190787,0,137
2014-04-10,6.948,6.948,6.948,6.948,3.104985,0,138
2014-04-11,6.824,6.824,6.824,6.824,3.051943,0,139
2014-04-14,6.859,6.859,6.859,6.859,3.067596,0,140
2014-04-15,6.915,6.915,6.915,6.915,3.092641,0,141
2014-04-16,6.915,6.915,6.915,6.915,3.092641,0,142
2014-04-17,6.97,6.97,6.97,6.97,3.117239,0,143
2014-04-21,7.006,7.006,7.006,7.006,3.133339,0,144
2014-04-22,7.07,7.07,7.07,7.07,3.161962,0,145
2014-04-23,7.055,7.055,7.055,7.055,3.155254,0,146
2014-04-24,7.117,7.117,7.117,7.117,3.182983,0,147
2014-04-25,6.912,6.912,6.912,6.912,3.091299,0,148
2014-04-28,6.888,6.888,6.888,6.888,3.080566,0,149
2014-04-29,6.927,6.927,6.927,6.927,3.098008,0,150
2014-04-30,6.959,6.959,6.959,6.959,3.112319,0,151
2014-05-01,6.937,6.937,6.937,6.937,3.10248,0,152
2014-05-02,6.947,6.947,6.947,6.947,3.106952,0,153
2014-05-05,6.945,6.945,6.945,6.945,3.106058,0,154
2014-05-06,6.885,6.885,6.885,6.885,3.079224,0,155
2014-05-07,6.903,6.903,6.903,6.903,3.087274,0,156
2014-05-08,6.907,6.907,6.907,6.907,3.089064,0,157
2014-05-09,6.915,6.915,6.915,6.915,3.092641,0,158
2014-05-12,7.047,7.047,7.047,7.047,3.151676,0,159
2014-05-13,6.995,6.995,6.995,6.995,3.12842,0,160
2014-05-14,6.935,6.935,6.935,6.935,3.101586,0,161
2014-05-15,6.891,6.891,6.891,6.891,3.081907,0,162
2014-05-16,6.932,6.932,6.932,6.932,3.100244,0,163
2014-05-19,7.037,7.037,7.037,7.037,3.147204,0,164
2014-05-20,7.01,7.01,7.01,7.01,3.135129,0,165
2014-05-21,7.031,7.031,7.031,7.031,3.144521,0,166
2014-05-22,7.076,7.076,7.076,7.076,3.164646,0,167
2014-05-23,7.168,7.168,7.168,7.168,3.205791,0,168
2014-05-27,7.251,7.251,7.251,7.251,3.242913,0,169
2014-05-28,7.27,7.27,7.27,7.27,3.25141,0,170
2014-05-29,7.295,7.295,7.295,7.295,3.262591,0,171
2014-05-30,7.281,7.281,7.281,7.281,3.256329,0,172
2014-06-02,7.323,7.323,7.323,7.323,3.275113,0,173
2014-06-03,7.376,7.376,7.376,7.376,3.298817,0,174
2014-06-04,7.429,7.429,7.429,7.429,3.322521,0,175
2014-06-05,7.497,7.497,7.497,7.497,3.352933,0,176
2014-06-06,7.549,7.549,7.549,7.549,3.376189,0,177
2014-06-09,7.594,7.594,7.594,7.594,3.396314,0,178
2014-06-10,7.639,7.639,7.639,7.639,3.41644,0,179
2014-06-11,7.656,7.656,7.656,7.656,3.424043,0,180
2014-06-12,7.632,7.632,7.632,7.632,3.413309,0,181
2014-06-13,7.717,7.717,7.717,7.717,3.451325,0,182
2014-06-16,7.756,7.756,7.756,7.756,3.468767,0,183
2014-06-17,7.801,7.801,7.801,7.801,3.488893,0,184
2014-06-18,7.776,7.776,7.776,7.776,3.477712,0,185
2014-06-19,7.774,7.774,7.774,7.774,3.476817,0,186
2014-06-20,7.783,7.783,7.783,7.783,3.480842,0,187
2014-06-23,7.769,7.769,7.769,7.769,3.474581,0,188
2014-06-24,7.707,7.707,7.707,7.707,3.446852,0,189
2014-06-25,7.744,7.744,7.744,7.744,3.4634,0,190
2014-06-26,7.716,7.716,7.716,7.716,3.450877,0,191
2014-06-27,7.729,7.729,7.729,7.729,3.456692,0,192
2014-06-30,7.786,7.786,7.786,7.786,3.482184,0,193
2014-07-01,7.878,7.878,7.878,7.878,3.52333,0,194
2014-07-02,7.874,7.874,7.874,7.874,3.52154,0,195
2014-07-03,7.92,7.92,7.92,7.92,3.542113,0,196
2014-07-07,7.849,7.849,7.849,7.849,3.51036,0,197
2014-07-08,7.801,7.801,7.801,7.801,3.488893,0,198
2014-07-09,7.83,7.83,7.83,7.83,3.501863,0,199
2014-07-10,7.797,7.797,7.797,7.797,3.487104,0,200
2014-07-11,7.801,7.801,7.801,7.801,3.488893,0,201
2014-07-14,7.822,7.822,7.822,7.822,3.498285,0,202
2014-07-15,7.81,7.81,7.81,7.81,3.492917,0,203
2014-07-16,7.983,7.983,7.983,7.983,3.570289,0,204
2014-07-17,7.842,7.842,7.842,7.842,3.507229,0,205
2014-07-18,7.95,7.95,7.95,7.95,3.555531,0,206
2014-07-21,7.985,7.985,7.985,7.985,3.571184,0,207
2014-07-22,8.053,8.053,8.053,8.053,3.601596,0,208
2014-07-23,7.877,7.877,7.877,7.877,3.522882,0,209
2014-07-24,7.856,7.856,7.856,7.856,3.513491,0,210
2014-07-25,7.72,7.72,7.72,7.72,3.452667,0,211
2014-07-28,7.721,7.721,7.721,7.721,3.453114,0,212
2014-07-29,7.715,7.715,7.715,7.715,3.45043,0,213
2014-07-30,7.787,7.787,7.787,7.787,3.482631,0,214
2014-07-31,7.621,7.621,7.621,7.621,3.40839,0,215
2014-08-01,7.616,7.616,7.616,7.616,3.406154,0,216
2014-08-04,7.653,7.653,7.653,7.653,3.422702,0,217
2014-08-05,7.583,7.583,7.583,7.583,3.391395,0,218
2014-08-06,7.586,7.586,7.586,7.586,3.392737,0,219
2014-08-07,7.492,7.492,7.492,7.492,3.350697,0,220
2014-08-08,7.55,7.55,7.55,7.55,3.376637,0,221
2014-08-11,7.63,7.63,7.63,7.63,3.412415,0,222
2014-08-12,7.618,7.618,7.618,7.618,3.407048,0,223
2014-08-13,7.697,7.697,7.697,7.697,3.442379,0,224
2014-08-14,7.696,7.696,7.696,7.696,3.441932,0,225
2014-08-15,7.735,7.735,7.735,7.735,3.459375,0,226
2014-08-18,7.788,7.788,7.788,7.788,3.483078,0,227
2014-08-19,7.842,7.842,7.842,7.842,3.507229,0,228
2014-08-20,7.918,7.918,7.918,7.918,3.541219,0,229
2014-08-21,7.967,7.967,7.967,7.967,3.563134,0,230
2014-08-22,7.988,7.988,7.988,7.988,3.572525,0,231
2014-08-25,7.944,7.944,7.944,7.944,3.552847,0,232
2014-08-26,7.955,7.955,7.955,7.955,3.557767,0,233
2014-08-27,7.954,7.954,7.954,7.954,3.55732,0,234
2014-08-28,7.99,7.99,7.99,7.99,3.57342,0,235
2014-08-29,8.047,8.047,8.047,8.047,3.598913,0,236
2014-09-02,8.008,8.008,8.008,8.008,3.58147,0,237
2014-09-03,8.027,8.027,8.027,8.027,3.589968,0,238
2014-09-04,8.063,8.063,8.063,8.063,3.606068,0,239
2014-09-05,8.104,8.104,8.104,8.104,3.624405,0,240
2014-09-08,8.129,8.129,8.129,8.129,3.635586,0,241
2014-09-09,8.052,8.052,8.052,8.052,3.601149,0,242
2014-09-10,8.051,8.051,8.051,8.051,3.600702,0,243
2014-09-11,8.069,8.069,8.069,8.069,3.608752,0,244
2014-09-12,7.996,7.996,7.996,7.996,3.576103,0,245
2014-09-15,7.919,7.919,7.919,7.919,3.541667,0,246
2014-09-16,8.027,8.027,8.027,8.027,3.589968,0,247
2014-09-17,8.087,8.087,8.087,8.087,3.616802,0,248
2014-09-18,8.175,8.175,8.175,8.175,3.656159,0,249
2014-09-19,8.082,8.082,8.082,8.082,3.614566,0,250
2014-09-22,7.991,7.991,7.991,7.991,3.573867,0,251
2014-09-23,7.948,7.948,7.948,7.948,3.554637,0,252
2014-09-24,8.008,8.008,8.008,8.008,3.58147,0,253
2014-09-25,7.881,7.881,7.881,7.881,3.524672,0,254
2014-09-26,7.958,7.958,7.958,7.958,3.559108,0,255
2014-09-29,7.972,7.972,7.972,7.972,3.56537,0,256
2014-09-30,7.896,7.896,7.896,7.896,3.53138,0,257
2014-10-01,7.725,7.725,7.725,7.725,3.454902,0,258
2014-10-02,7.709,7.709,7.709,7.709,3.447747,0,259
2014-10-03,7.733,7.733,7.733,7.733,3.45848,0,260
2014-10-06,7.665,7.665,7.665,7.665,3.428068,0,261
2014-10-07,7.524,7.524,7.524,7.524,3.365008,0,262
2014-10-08,7.664,7.664,7.664,7.664,3.427621,0,263
2014-10-09,7.459,7.459,7.459,7.459,3.335938,0,264
2014-10-10,6.997,6.997,6.997,6.997,3.129314,0,265
2014-10-13,6.892,6.892,6.892,6.892,3.082355,0,266
2014-10-14,6.975,6.975,6.975,6.975,3.119475,0,267
2014-10-15,7.026,7.026,7.026,7.026,3.142284,0,268
2014-10-16,7.092,7.092,7.092,7.092,3.171802,0,269
2014-10-17,7.138,7.138,7.138,7.138,3.192374,0,270
2014-10-20,7.242,7.242,7.242,7.242,3.238887,0,271
2014-10-21,7.467,7.467,7.467,7.467,3.339515,0,272
2014-10-22,7.41,7.41,7.41,7.41,3.314023,0,273
2014-10-23,7.52,7.52,7.52,7.52,3.363219,0,274
2014-10-24,7.601,7.601,7.601,7.601,3.399445,0,275
2014-10-27,7.588,7.588,7.588,7.588,3.393631,0,276
2014-10-28,7.729,7.729,7.729,7.729,3.456692,0,277
2014-10-29,7.739,7.739,7.739,7.739,3.461163,0,278
2014-10-30,7.676,7.676,7.676,7.676,3.432988,0,279
2014-10-31,7.991,7.991,7.991,7.991,3.573867,0,280
2014-11-03,8.017,8.017,8.017,8.017,3.585496,0,281
2014-11-04,7.99,7.99,7.99,7.99,3.57342,0,282
2014-11-05,8.037,8.037,8.037,8.037,3.59444,0,283
2014-11-06,7.989,7.989,7.989,7.989,3.572973,0,284
2014-11-07,7.959,7.959,7.959,7.959,3.559556,0,285
2014-11-10,8.022,8.022,8.022,8.022,3.587732,0,286
2014-11-11,7.988,7.988,7.988,7.988,3.572525,0,287
2014-11-12,7.978,7.978,7.978,7.978,3.568054,0,288
2014-11-13,7.923,7.923,7.923,7.923,3.543455,0,289
2014-11-14,7.979,7.979,7.979,7.979,3.568501,0,290
2014-11-17,7.957,7.957,7.957,7.957,3.558661,0,291
2014-11-18,8.089,8.089,8.089,8.089,3.617697,0,292
2014-11-19,8,8,8,8,3.577893,0,293
2014-11-20,8.06,8.06,8.06,8.06,3.604727,0,294
2014-11-21,8.145,8.145,8.145,8.145,3.642742,0,295
2014-11-24,8.209,8.209,8.209,8.209,3.671365,0,296
2014-11-25,8.2,8.2,8.2,8.2,3.667339,0,297
2014-11-26,8.376,8.376,8.376,8.376,3.746053,0,298
2014-11-28,8.386,8.386,8.386,8.386,3.750526,0,299
2014-12-01,8.306,8.306,8.306,8.306,3.714747,0,300
2014-12-02,8.415,8.415,8.415,8.415,3.763495,0,301
2014-12-03,8.61,8.61,8.61,8.61,3.850707,0,302
2014-12-04,8.611,8.611,8.611,8.611,3.851154,0,303
2014-12-05,8.464,8.464,8.464,8.464,3.898456,0,304
2014-12-08,8.382,8.382,8.382,8.382,3.860689,0,305
2014-12-09,8.421,8.421,8.421,8.421,3.878651,0,306
2014-12-10,8.265,8.265,8.265,8.265,3.806799,0,307
2014-12-11,8.317,8.317,8.317,8.317,3.83075,0,308
2014-12-12,8.202,8.202,8.202,8.202,3.777781,0,309
2014-12-15,8.174,8.174,8.174,8.174,3.764885,0,310
2014-12-16,8.128,8.128,8.128,8.128,3.743697,0,311
2014-12-17,8.262,8.262,8.262,8.262,3.805418,0,312
2014-12-18,8.388,8.388,8.388,8.388,3.863452,0,313
2014-12-19,8.416,8.416,8.416,8.416,3.876348,0,314
2014-12-22,8.54,8.54,8.54,8.54,3.933462,0,315
2014-12-23,8.527,8.527,8.527,8.527,3.927474,0,316
2014-12-24,8.547,8.547,8.547,8.547,3.936686,0,317
2014-12-26,8.563,8.563,8.563,8.563,3.944056,0,318
2014-12-29,8.539,8.539,8.539,8.539,3.933002,0,319
2014-12-30,8.513,8.513,8.513,8.513,3.921026,0,320
2014-12-31,8.478,8.478,8.478,8.478,3.904905,0,321
2015-01-02,8.478,8.478,8.478,8.478,3.904905,0,322
2015-01-05,8.339,8.339,8.339,8.339,3.840883,0,323
2015-01-06,8.187,8.187,8.187,8.187,3.770873,0,324
2015-01-07,8.262,8.262,8.262,8.262,3.805418,0,325
2015-01-08,8.492,8.492,8.492,8.492,3.911354,0,326
2015-01-09,8.5,8.5,8.5,8.5,3.915038,0,327
2015-01-12,8.422,8.422,8.422,8.422,3.879112,0,328
2015-01-13,8.368,8.368,8.368,8.368,3.85424,0,329
2015-01-14,8.326,8.326,8.326,8.326,3.834896,0,330
2015-01-15,8.214,8.214,8.214,8.214,3.783309,0,331
2015-01-16,8.31,8.31,8.31,8.31,3.827526,0,332
2015-01-20,8.372,8.372,8.372,8.372,3.856082,0,333
2015-01-21,8.456,8.456,8.456,8.456,3.894773,0,334
2015-01-22,8.509,8.509,8.509,8.509,3.919183,0,335
2015-01-23,8.502,8.502,8.502,8.502,3.915959,0,336
2015-01-26,8.531,8.531,8.531,8.531,3.929316,0,337
2015-01-27,8.411,8.411,8.411,8.411,3.874047,0,338
2015-01-28,8.385,8.385,8.385,8.385,3.86207,0,339
2015-01-29,8.429,8.429,8.429,8.429,3.882336,0,340
2015-01-30,8.32,8.32,8.32,8.32,3.832131,0,341
2015-02-02,8.355,8.355,8.355,8.355,3.848252,0,342
2015-02-03,8.513,8.513,8.513,8.513,3.921026,0,343
2015-02-04,8.546,8.546,8.546,8.546,3.936226,0,344
2015-02-05,8.64,8.64,8.64,8.64,3.979521,0,345
2015-02-06,8.615,8.615,8.615,8.615,3.968006,0,346
2015-02-09,8.576,8.576,8.576,8.576,3.950043,0,347
2015-02-10,8.784,8.784,8.784,8.784,4.045847,0,348
2015-02-11,8.79,8.79,8.79,8.79,4.04861,0,349
2015-02-12,8.915,8.915,8.915,8.915,4.106184,0,350
2015-02-13,8.925,8.925,8.925,8.925,4.11079,0,351
2015-02-17,8.942,8.942,8.942,8.942,4.118621,0,352
2015-02-18,8.914,8.914,8.914,8.914,4.105724,0,353
2015-02-19,8.913,8.913,8.913,8.913,4.105264,0,354
2015-02-20,8.93,8.93,8.93,8.93,4.113093,0,355
2015-02-23,8.849,8.849,8.849,8.849,4.075785,0,356
2015-02-24,8.963,8.963,8.963,8.963,4.128293,0,357
2015-02-25,8.944,8.944,8.944,8.944,4.119542,0,358
2015-02-26,8.969,8.969,8.969,8.969,4.131056,0,359
2015-02-27,8.946,8.946,8.946,8.946,4.120462,0,360
2015-03-02,9.163,9.163,9.163,9.163,4.220412,0,361
2015-03-03,9.036,9.036,9.036,9.036,4.161915,0,362
2015-03-04,9.031,9.031,9.031,9.031,4.159613,0,363
2015-03-05,9.004,9.004,9.004,9.004,4.147177,0,364
2015-03-06,8.946,8.946,8.946,8.946,4.120462,0,365
2015-03-09,8.953,8.953,8.953,8.953,4.123686,0,366
2015-03-10,8.782,8.782,8.782,8.782,4.044925,0,367
2015-03-11,8.817,8.817,8.817,8.817,4.061047,0,368
2015-03-12,8.788,8.788,8.788,8.788,4.047689,0,369
2015-03-13,8.789,8.789,8.789,8.789,4.04815,0,370
2015-03-16,8.888,8.888,8.888,8.888,4.093748,0,371
2015-03-17,8.827,8.827,8.827,8.827,4.065652,0,372
2015-03-18,8.896,8.896,8.896,8.896,4.097433,0,373
2015-03-19,8.896,8.896,8.896,8.896,4.097433,0,374
2015-03-20,9.004,9.004,9.004,9.004,4.147177,0,375
2015-03-23,8.937,8.937,8.937,8.937,4.116317,0,376
2015-03-24,8.862,8.862,8.862,8.862,4.081773,0,377
2015-03-25,8.545,8.545,8.545,8.545,3.935765,0,378
2015-03-26,8.524,8.524,8.524,8.524,3.926093,0,379
2015-03-27,8.772,8.772,8.772,8.772,4.04032,0,380
2015-03-30,8.839,8.839,8.839,8.839,4.071179,0,381
2015-03-31,8.763,8.763,8.763,8.763,4.036174,0,382
2015-04-01,8.71,8.71,8.71,8.71,4.011763,0,383
2015-04-02,8.682,8.682,8.682,8.682,3.998866,0,384
2015-04-06,8.744,8.744,8.744,8.744,4.027422,0,385
2015-04-07,8.736,8.736,8.736,8.736,4.023738,0,386
2015-04-08,8.779,8.779,8.779,8.779,4.043544,0,387
2015-04-09,8.868,8.868,8.868,8.868,4.084537,0,388
2015-04-10,8.439,8.439,8.439,8.439,4.113834,0,389
2015-04-13,8.418,8.418,8.418,8.418,4.103596,0,390
2015-04-14,8.347,8.347,8.347,8.347,4.068986,0,391
2015-04-15,8.507,8.507,8.507,8.507,4.146982,0,392
2015-04-16,8.496,8.496,8.496,8.496,4.14162,0,393
2015-04-17,8.366,8.366,8.366,8.366,4.078248,0,394
2015-04-20,8.442,8.442,8.442,8.442,4.115296,0,395
2015-04-21,8.473,8.473,8.473,8.473,4.130409,0,396
2015-04-22,8.547,8.547,8.547,8.547,4.166481,0,397
2015-04-23,8.463,8.463,8.463,8.463,4.125534,0,398
2015-04-24,8.33,8.33,8.33,8.33,4.060699,0,399
2015-04-27,8.346,8.346,8.346,8.346,4.068499,0,400
2015-04-28,8.377,8.377,8.377,8.377,4.08361,0,401
2015-04-29,8.342,8.342,8.342,8.342,4.066549,0,402
2015-04-30,8.268,8.268,8.268,8.268,4.030475,0,403
2015-05-01,8.436,8.436,8.436,8.436,4.112371,0,404
2015-05-04,8.437,8.437,8.437,8.437,4.112859,0,405
2015-05-05,8.291,8.291,8.291,8.291,4.041687,0,406
2015-05-06,8.265,8.265,8.265,8.265,4.029013,0,407
2015-05-07,8.321,8.321,8.321,8.321,4.056311,0,408
2015-05-08,8.397,8.397,8.397,8.397,4.09336,0,409
2015-05-11,8.402,8.402,8.402,8.402,4.095798,0,410
2015-05-12,8.332,8.332,8.332,8.332,4.061674,0,411
2015-05-13,8.395,8.395,8.395,8.395,4.092386,0,412
2015-05-14,8.492,8.492,8.492,8.492,4.13967,0,413
2015-05-15,8.487,8.487,8.487,8.487,4.137233,0,414
2015-05-18,8.577,8.577,8.577,8.577,4.181106,0,415
2015-05-19,8.528,8.528,8.528,8.528,4.157219,0,416
2015-05-20,8.545,8.545,8.545,8.545,4.165507,0,417
2015-05-21,8.583,8.583,8.583,8.583,4.184031,0,418
2015-05-22,8.574,8.574,8.574,8.574,4.179644,0,419
2015-05-26,8.496,8.496,8.496,8.496,4.14162,0,420
2015-05-27,8.822,8.822,8.822,8.822,4.300538,0,421
2015-05-28,8.794,8.794,8.794,8.794,4.286889,0,422
2015-05-29,8.809,8.809,8.809,8.809,4.294201,0,423
2015-06-01,8.812,8.812,8.812,8.812,4.295664,0,424
2015-06-02,8.749,8.749,8.749,8.749,4.264952,0,425
2015-06-03,8.729,8.729,8.729,8.729,4.255203,0,426
2015-06-04,8.68,8.68,8.68,8.68,4.231316,0,427
2015-06-05,8.66,8.66,8.66,8.66,4.221567,0,428
2015-06-08,8.539,8.539,8.539,8.539,4.162582,0,429
2015-06-09,8.526,8.526,8.526,8.526,4.156245,0,430
2015-06-10,8.627,8.627,8.627,8.627,4.205481,0,431
2015-06-11,8.63,8.63,8.63,8.63,4.206942,0,432
2015-06-12,8.575,8.575,8.575,8.575,4.180131,0,433
2015-06-15,8.554,8.554,8.554,8.554,4.169894,0,434
2015-06-16,8.574,8.574,8.574,8.574,4.179644,0,435
2015-06-17,8.596,8.596,8.596,8.596,4.190369,0,436
2015-06-18,8.692,8.692,8.692,8.692,4.237166,0,437
2015-06-19,8.677,8.677,8.677,8.677,4.229854,0,438
2015-06-22,8.728,8.728,8.728,8.728,4.254715,0,439
2015-06-23,8.693,8.693,8.693,8.693,4.237655,0,440
2015-06-24,8.6,8.6,8.6,8.6,4.192318,0,441
2015-06-25,8.573,8.573,8.573,8.573,4.179156,0,442
2015-06-26,8.334,8.334,8.334,8.334,4.062648,0,443
2015-06-29,8.112,8.112,8.112,8.112,3.954429,0,444
2015-06-30,8.123,8.123,8.123,8.123,3.959791,0,445
2015-07-01,8.125,8.125,8.125,8.125,3.960765,0,446
2015-07-02,8.175,8.175,8.175,8.175,3.985139,0,447
2015-07-06,8.037,8.037,8.037,8.037,3.917868,0,448
2015-07-07,7.993,7.993,7.993,7.993,3.896418,0,449
2015-07-08,7.838,7.838,7.838,7.838,3.82086,0,450
2015-07-09,7.723,7.723,7.723,7.723,3.764799,0,451
2015-07-10,7.839,7.839,7.839,7.839,3.821347,0,452
2015-07-13,7.897,7.897,7.897,7.897,3.84962,0,453
2015-07-14,8.004,8.004,8.004,8.004,3.90178,0,454
2015-07-15,7.936,7.936,7.936,7.936,3.868632,0,455
2015-07-16,7.977,7.977,7.977,7.977,3.888619,0,456
2015-07-17,7.955,7.955,7.955,7.955,3.877894,0,457
2015-07-20,7.858,7.858,7.858,7.858,3.830608,0,458
2015-07-21,7.854,7.854,7.854,7.854,3.828659,0,459
2015-07-22,7.704,7.704,7.704,7.704,3.755538,0,460
2015-07-23,7.783,7.783,7.783,7.783,3.794047,0,461
2015-07-24,7.68,7.68,7.68,7.68,3.743838,0,462
2015-07-27,7.643,7.643,7.643,7.643,3.725801,0,463
2015-07-28,7.807,7.807,7.807,7.807,3.805748,0,464
2015-07-29,7.825,7.825,7.825,7.825,3.814522,0,465
2015-07-30,7.848,7.848,7.848,7.848,3.825734,0,466
2015-07-31,7.758,7.758,7.758,7.758,3.781861,0,467
2015-08-03,7.755,7.755,7.755,7.755,3.780398,0,468
2015-08-04,7.694,7.694,7.694,7.694,3.750662,0,469
2015-08-05,7.783,7.783,7.783,7.783,3.794047,0,470
2015-08-06,7.676,7.676,7.676,7.676,3.741888,0,471
2015-08-07,7.683,7.683,7.683,7.683,3.7453,0,472
2015-08-10,7.858,7.858,7.858,7.858,3.830608,0,473
2015-08-11,7.678,7.678,7.678,7.678,3.742862,0,474
2015-08-12,7.732,7.732,7.732,7.732,3.769187,0,475
2015-08-13,7.637,7.637,7.637,7.637,3.722876,0,476
2015-08-14,7.607,7.607,7.607,7.607,3.708252,0,477
2015-08-17,7.671,7.671,7.671,7.671,3.73945,0,478
2015-08-18,7.536,7.536,7.536,7.536,3.67364,0,479
2015-08-19,7.461,7.461,7.461,7.461,3.63708,0,480
2015-08-20,7.205,7.205,7.205,7.205,3.512285,0,481
2015-08-21,7.069,7.069,7.069,7.069,3.445988,0,482
2015-08-24,6.905,6.905,6.905,6.905,3.366042,0,483
2015-08-25,6.844,6.844,6.844,6.844,3.336305,0,484
2015-08-26,7.152,7.152,7.152,7.152,3.486449,0,485
2015-08-27,7.417,7.417,7.417,7.417,3.61563,0,486
2015-08-28,7.497,7.497,7.497,7.497,3.654629,0,487
2015-08-31,7.485,7.485,7.485,7.485,3.64878,0,488
2015-09-01,7.234,7.234,7.234,7.234,3.526422,0,489
2015-09-02,7.377,7.377,7.377,7.377,3.596131,0,490
2015-09-03,7.453,7.453,7.453,7.453,3.63318,0,491
2015-09-04,7.328,7.328,7.328,7.328,3.572245,0,492
2015-09-08,7.618,7.618,7.618,7.618,3.713614,0,493
2015-09-09,7.513,7.513,7.513,7.513,3.662429,0,494
2015-09-10,7.539,7.539,7.539,7.539,3.675103,0,495
2015-09-11,7.509,7.509,7.509,7.509,3.660479,0,496
2015-09-14,7.506,7.506,7.506,7.506,3.659017,0,497
2015-09-15,7.583,7.583,7.583,7.583,3.696553,0,498
2015-09-16,7.621,7.621,7.621,7.621,3.715076,0,499
2015-09-17,7.549,7.549,7.549,7.549,3.679977,0,500
2015-09-18,7.399,7.399,7.399,7.399,3.606856,0,501
2015-09-21,7.409,7.409,7.409,7.409,3.61173,0,502
2015-09-22,7.266,7.266,7.266,7.266,3.542022,0,503
2015-09-23,7.213,7.213,7.213,7.213,3.516185,0,504
2015-09-24,7.203,7.203,7.203,7.203,3.51131,0,505
2015-09-25,7.242,7.242,7.242,7.242,3.530322,0,506
2015-09-28,7.072,7.072,7.072,7.072,3.447451,0,507
2015-09-29,7.104,7.104,7.104,7.104,3.46305,0,508
2015-09-30,7.336,7.336,7.336,7.336,3.576145,0,509
2015-10-01,7.241,7.241,7.241,7.241,3.529835,0,510
2015-10-02,7.4,7.4,7.4,7.4,3.607343,0,511
2015-10-05,7.547,7.547,7.547,7.547,3.679003,0,512
2015-10-06,7.643,7.643,7.643,7.643,3.725801,0,513
2015-10-07,7.772,7.772,7.772,7.772,3.788685,0,514
2015-10-08,7.83,7.83,7.83,7.83,3.816959,0,515
2015-10-09,7.791,7.791,7.791,7.791,3.797947,0,516
2015-10-12,7.798,7.798,7.798,7.798,3.80136,0,517
